id;artist;category;genre;title;year
105374;varios;rock;rock;maã ana cruzamos el missouri;1997
105375;2 pac;rock;;greatest hits vol 2;
105376;various artists;rock;rock;76 back trax;2004
105377;paul mccartney;rock;rock;mccartney ii;1980
105378;rush live ;rock;rock;the fifth order of angels;1974
105379;ekv;rock;rock;najbolje;
105380;dj screw;rock;hip hop;all work no play;1999
105381;georgia satellites;rock;rock;town country club 1988;1988
105382;y t;rock;rock;ten;1990
105383;titan;rock;electronic;elevator;1999
105384;frankie goes to hollywoods to hollywood;rock;pop;bang the greatest hits of frankie goes to hollywood;1993
105385;heroes de silencio;rock;rock;raresas;
105386;ilse de lange;rock;;tilburg febr 13 2001;
105387;the michael schenker group;rock;hard rock;written in the sand;1996
105388;man;rock;;the twang dynasty;
105389;joaquin sabina;rock;rock;nos sobran los motivos acustico 1;2000
105390;matt harding;rock;rock;sketches;1999
105391;iron maiden;rock;metal;killers;1981
105392;kreuzfeuer;rock;;blut fã¼r blut;
105393;pet engine;rock;;feeling like a hundred bucks;
105395;route 66;rock;rock;live at the grenzâ ;1994
105396;various artists;rock;anime;ã â å ã â å ã â ¹â ã ë â ã â â ã â šâ ã æ â³ã æ â ã æ â seedã â complete best;2003
105397;almond marc the willing sinners;rock;;mother fist and her five daughters;
105398;santa esmeralda;rock;rock;the best of santa esmeralda;
105399;sinã ad o connor;rock;soul;the year of the horse;
105400;fork spoon raspberry;rock;pop;welcome to goober island;2001
105402;bruce springsteen;rock;rock roll;hard land live disc 1;1995
105404;r kelly;rock;;12 play;
105405;lisa stansfield;rock;pop;affection;1989
105406;toshinori yonekura;rock;r b;single collection side b 1992 2001;
105407;michele zarrillo;rock;pop;le occasioni dell amore cd1;2002
105408;eminent child;rock;rock;into the universe;2000
105409;jarabe de palo;rock;;de vuelta y vuelta;
105410;various artistsan james;rock;house;bargrooves members only original mix by dylan james;2000
105411;title of record;rock;rock;filter;1999
105412;whigfield;rock;;whigfield;
105414;steve hackett;rock;rock;full moon and empty skies disc 1;
105415;xavier naidoo;rock;a cappella;alles fã¼r den herrn cd 2;2002
105416;doors;rock;classic rock;in concert disc 2;1991
105417;emperor;rock;;live in frostland;
105418;delerium;rock;synthpop;poem;2001
105419;ziff;rock;progressive rock;stories;1995
105420;omega;rock;progressive rock;the best of omega vol ii;1979
105421;steve vai;rock;hard rock;live at zepp osaka 1 26 00 disc 1;2000
105422;various;rock;progressive rock;le mailleur du rock progressif japonais;1998
105423;the radiators;rock;;work done on premises;
105424;the fabulous 50 s 60 s;rock;rock roll;surfin cruisin ;1990
105426;pet shop boys;rock;club;disco 2 non mixed;1994
105427;exec;rock;techno;music from mind;1996
105428;bigfood;rock;funk;semi precious metal;1990
105429;the chills;rock;new zealand;secret box salvaged bullion disk 2;2001
105430;various artists;rock;dance;ultimix 64;
105431;incubus;rock;rock;s c i e n c e ;1997
105432;emerson lake palmer;rock;rock;the return of the manticore disc 3 of 4;1993
105433;new order;rock;rock;substance 1987 disc 1;1987
105434;the rolling stones;rock;rock;bridges to babylon japanese tour;1998
105435;peter gabriel;rock;;warming up disc 2;2002
105436;piero pelã¹;rock;rock;u d s l uomo della strada;2002
105437;tears for fears;rock;;shout;
105438;the searchers;rock;;sugar and spice mono stereo bonus tr ;
105440;the chrysanthemums;rock;;little flecks of foam around barking;
105441;varius artists;rock;dance;phat tracks no 32;2000
105442;blondie;rock;rock;remixed remade remodeled;1995
105443;elvis presley;rock;rock roll;soldier boy is back;
105444;nonpoint;rock;;statement;
105445;tool;rock;;dissected;
105446;verenas;rock;;80â s;
105447;onix;rock;gangsta rap;triggernometry;2003
105448;decomposing serenity mortuary hacking session;rock;death metal;split;
105449;pop will eat itself;rock;;now for a feast;
105450;sweet baby;rock;rock;it s a girl ;
105451;prop 13;rock;punk;change is good;1997
105452;whitehurst logan;rock;cult;mini album of luv;
105453;hard ons;rock;punk rock;love is a battlefield of wounded hearts;1989
105454;adam west;rock;rock;right on ;2002
105455;bronco busters;rock;;fuzz parade;
105456;the no one;rock;punk;serving cool tastes;2002
105457;the blow;rock;;don t do the bomb before my moustache comes;
105458;ordures ioniques;rock;;je m en viens soã l;
105459;jerry lee lewis;rock;rock roll;triomphes des stars;
105460;the suicide machines;rock;punk;a match and some gasoline;2003
105461;the drugstore cowboys;rock;rock roll;crash burn;
105462;potatoes;rock;instrumental;this is the potatoes;
105463;agent orange;rock;;greatest and latest;
105464;various artists;rock;rock;serie oro exitos de siempre 1958 cd1;
105465;the clash;rock;;cardiff live 22 july 1977;
105466;gorgons;rock;rock;number one;1992
105467;violent femmes;rock;rock;3;1988
105468;six ft hick;rock;rock;chicken;2000
105469;various artists;rock;rock;the 70 s;
105470;tommy conwell and the young rumblers;rock;;guitar trouble;
105471;porretas;rock;rock;ultima generacion;1993
105472;josie and the pussycats;rock;rock;josie and the pussycats movie soundtrack;2001
105473;the mad capsule market s;rock;rock;park;
105474;ustmamã²;rock;;ustmamã²;
105475;hurriganes;rock;;live at metropol;
105476;b ehl;rock;rock;bright eyes;
105477;lost sounds;rock;darkwave;memphis is dead;
105478;drew young;rock;other;hide out with me;1997
105479;reeperbahn;rock;pop;reeperbahn;1979
105480;die apokalyptischen reiter;rock;metal;soft stronger;1997
105481;prozzak;rock;rock;saturday people;2000
105482;el inquilino comunista;rock;rock;bluff;
105483;nelson coelho de castro;rock;pop;juntos;1981
105484;abaddon incarnate;rock;;the last supper;
105485;joy lara;rock;;these strange days;
105486;die freie garage;rock;;hometown;
105487;girls against boys;rock;alternative;you can t fight what you can t see;2002
105488;inadaptats;rock;;motã avalot ;
105489;reid paley;rock;;lucky s tune;
105491;doobie brothers stampede;rock;rock;doobie brothers stampede;1975
105492;alice donut;rock;;pure acid park;
105494;dr john;rock;r b;the early times of dr john;
105495;flour;rock;;machinery hill;
105496;gulff;rock;rock;ã â ã â ã â ºâ²ã â å the 2nd lpã â å;2002
105497;anouk;rock;rock;graduated fool;2003
105498;whopper;rock;punk;no music here;2003
105499;virgin megastore;rock;rock;best of british;2003
105500;drain s t h ;rock;rock;freaks of nature;1999
105501;bee gees;rock;pop;to whom it may concern;1972
105502;stept on;rock;;lonely;
105503;di leva;rock;pop;jag ã r du;1997
105504;christine anu;rock;vocal;stylin up;1995
105505;telephone;rock;;sur la route cd1;
105506;os mulheres negras;rock;alternative;mãºsica serve pra isso;1989
105507;freud marx engels jung;rock;rock;takamehtien mekatã htiã ;1989
105508;eraserheads;rock;;ultraelectromagneticpop;
105509;brad;rock;rock;interiors;
105510;w e t;rock;;rockâ nâ roll meltdown;
105511;epic soundtracks;rock;;rise above;
105512;sorrow;rock;rock roll;confusion;2003
105514;various artists;rock;samba;happy baby party vol 1;1999
105515;georgia;rock;;everybody s god;
105516;annione;rock;;annione;
105517;barjudah;rock;;stronger;
105518;ã ã ã ã ãªã ã ã ã ã ã ã ã ;rock;rock;ãšã ã²ã ã ã ã ã ã ã ã²ã ã ã ã ã²ã ã ;
105519;clockhouse;rock;;sundials wires;
105520;fred savage and the unbeatables;rock;rock ska;fred savage and the unbeatables;2003
105521;radio noise;rock;ska;what it takes;2002
105522;the spin;rock;;the goddess of love;
105523;uncle ho;rock;alternrock;deflowers lunch;
105524;top authority;rock;rap;top authority;
105525;various artists;rock;dance;dance collection vol 26 tormentoni;2003
105526;sparta;rock;rock;wiretap scars;2002
105527;solid base;rock;dance;the take off;1998
105528;7 days a week;rock;;justolosova dance;
105529;the beatles;rock;rock;the beatles 1967 1970 cd2;1993
105530;daniel kã¼blbã ck;rock;pop;positive energie;2003
105531;freedom for king kong;rock;rock;primate diplomate;2000
105532;soma;rock;;soma;
105533;darna;rock;heavy metal;darna;2002
105534;the mutton birds;rock;rock;envy of angels;1996
105535;sober;rock;metal;paradysso;2002
105536;jason and the scorchers;rock;;midnight roads and stages disc 1;
105537;10 cc;rock;;10 cc s greatest hits 1972 1978;
105538;various artists;rock;;the rock collection guitar rock 1;
105539;john reuben;rock;rap;hindsight advance release ;
105540;andre gagnon;rock;instrumental;noel;2000
105541;jessica andrews;rock;rock;irresistible;
105542;vaughn;rock;hard rock;forever live;2001
105544;anders glenmark;rock;rock;alla dessa bilder;2002
105545;steve thomson;rock;;steve thomson;
105547;jim diamond;rock;pop;double crossed;
105550;deep purple;rock;hard rock;bananas;2003
105551;toshi kubota;rock;r b;nothing but your love;2000
105553;per gessle;rock;;the world according to gessle;
105554;emotional joystick;rock;electronic;bellicose pacific promo pre release ;2002
105555;gorky park;rock;;stare;
105556;bryan adams;rock;rock;unplugged;1997
105557;strauss;rock;rock;social insecurities;
105558;tumbleweed;rock;rock;galactaphonic;
105559;deejay punk roc;rock;rock;thrift store classics cd two ;
105560;scorpions;rock;rock;the back to black collection;2000
105561;skillet;rock;;alien youth;
105562;rush;rock;rock;test for echo;1996
105564;various artists;rock;soul;soul d together vol 4;
105566;gladys knight;rock;soul;good woman;1991
105568;renaud;rock;;paris provinces cd2;
105570;mixed kiwis;rock;rock;nature best cd2;2001
105571;the rolling stones;rock;rock;just another gig;
105572;cream;rock;;wheels of fire disk 1;
105573;think out loud;rock;;shelf life;
105574;king crimson;rock;progressive rock;projekct three masque;1999
105575;waterboys;rock;alt rock;fisherman s blues;1988
105576;julieta venegas;rock;;bueninvento;
105577;spirit caravan;rock;rock;jug fulla sun;1999
105578;anesthesia;rock;;eye for an eye;
105579;various;rock;;bat head soup tribute to ozzy;
105580;rebel train;rock;;laying tracks;
105581;billy joel;rock;;greatest hits volume ii 1978 85;
105582;the racketeers;rock;rock;long time gone;1999
105583;liza;rock;easy listening;andra sinnen;1995
105584;wishbone ash;rock;classic rock;just testing;1980
105585;ã ã â³ ã ã ã ã ãª;rock;pop;ã ã ã ã ã ã²ã âº;2002
105586;flash cadillac;rock;;a night at the symphony;
105587;distance;rock;rock;under the one sky 1989;1989
105588;garlic;rock;alternative;the murky world of seats;2002
105589;black sorrows;rock;;the great black sorrows cd2;
105590;various;rock;pop funk;the best of motown 1980 s volume 1;2002
105591;billy ocean;rock;;greatest hits;
105592;terminaator;rock;;head uudised;
105593;the robbie mcintosh band;rock;rock;emotional bends;1999
105594;bone thugs n harmony;rock;rap;the collection vol 2;2001
105595;chinchilla;rock;metal;madtropolis;2003
105596;hybred;rock;;crowding the spectrum;
105597;merfen orange;rock;hip hop;amapparat;2000
105598;curve;rock;rock;pubic fruit;
105599;various;rock;jpop;90 s best hit songs perfect collection disc 2;2000
105600;feel;rock;;stay where you are ;
105601;rosebud;rock;rock altern;lost garden;1999
105602;various;rock;;the beavis and butt head experience;
105603;ryuichi sakamoto;rock;;beauty;
105604;phil keaggy;rock;;beyond nature;
105605;tata bojs;rock;rock;biorytmy;2002
105608;behemoth;rock;metal;pandemonic incantations;
105609;marshall law;rock;;warning from history;
105610;darkend;rock;gothic rock;the gothic rock compilation vol 2 cd 2;1998
105611;cult;rock;rock;the cult;1994
105612;lenny kravitz;rock;rock;born to be a gypsy;
105613;rainbow;rock;rock;the rainbow family album;2003
105614;the bluetones;rock;britpop;return to the last chance saloon;1998
105615;def leppard;rock;rock;hysteria;1987
105616;the rolling stones;rock;rock;bridges to babylon;1997
105617;various artists;rock;soul;love soul classics;2000
105618;various;rock;visions;visions all areas vol 18;2001
105619;u2;rock;rock;zootopia hottest ticket in rock cd1;1993
105620;mollys yes;rock;;paper judas;
105621;guns n roses;rock;rock;the best of;2000
105622;gary moore;rock;;a different beat;
105623;pentagram;rock;metal;trail blazer;
105624;level 42;rock;;live at wembley 87;
105625;rick wakeman;rock;easy listening;visions of paradise;1996
105626;westing house;rock;;fundamental;
105627;various;rock;heavy metal;the finest of hard rock vol 1 disc 2 2;
105628;yolandita monge;rock;;en vivo;
105629;genesis;rock;progressive rock;and then there were b sides disc one ;2003
105632;ruben blades;rock;alternative;lo mejor de;2000
105633;tabitha s secret;rock;rock;don t play with matches;1997
105634;metallica;rock;hard rock;the unforgiven hits part 1;
105635;ltj bukem presents;rock;;logical progression level 1 disk a;
105636;geoffrey downes new dance orch ;rock;;the light program;
105637;ã â šâµã â šâ ã â šâ ã â šâ ã â šâ ã æ â ž;rock;electronic;ã æ â³ã æ â ã æ â ã â šâ ã â šâªã æ â¼ã æ â ã â šâ ã æ â¼ã æ â ã æ â ã â šâ ã æ â ;
105638;the juke box collection;rock;;disk 2;
105639;roger waters;rock;rock;amused to death;1992
105640;florida funktopia;rock;techno;episode one;2000
105641;soma;rock;rock;hollow earth;
105642;tori amos;rock;;rhapsody in pink disc 2;
105643;the b band;rock;;immortal emotion;
105644;stevie nicks;rock;;cloaks and daggers;
105645;dj sonic;rock;electronic;zig zag;1995
105646;winterland nights;rock;;bruce springsteen;
105647;bon jovi;rock;hard rock;document in japan;1985
105648;elvis presley;rock;rock roll;de luxe collection;2001
105649;the briefs;rock;punk rock;off the charts;2003
105650;surf report;rock;;inferno;
105651;verka serdyuchka alla pugacheva maxim galkin;rock;pop;za dvumya zaitsami;2003
105652;the lords;rock;;the best of;
105653;frank sinatra;rock;;the original sessions vol 2;
105654;johnny horton;rock;rock;greatest hits;
105655;bo diddley;rock;r b;say man;1991
105656;collections;rock;rock;history of rock volume 8;
105657;the mobile mob freakshow;rock;;deathtrip 2000 promo;
105658;carol;rock;rock;ã æ â ã â šâ ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã æ â³ã â šâ ã æ â¼ã æ â ã æ â ã â šâ ã æ â œã æ â¼;
105659;mario castro neves samba s a ;rock;latin;mario castro neves samba s a ;
105660;holsteiner jungs;rock;progressive rock;hass im gesicht;
105661;second string;rock;punk rock;call it what you want;2001
105663;the saints;rock;;eternally yours;
105664;various;rock;;13 of the best doo wop love songs;
105665;guitar wolf;rock;rock;jet generation;
105666;various;rock;death metal;big band boogie;1902
105667;carpenters;rock;;ticket to ride;
105668;lapinlahden linnut;rock;;grrr ;
105669;the dcb band;rock;hardcore;came in a limo left in a hearse;2001
105670;javier solã s;rock;latin;grandes exitos;
105672;luicy;rock;ballad;blue lagune;1996
105673;get out;rock;rock;oi with an attitude;2001
105674;coastal flooding;rock;;not yet a threat;
105675;the leroi brothers;rock;rock;viva leroi;
105676;ashes to ashes;rock;;re incarbonated;
105677;c o d e ;rock;;2;
105678;tapestry drive;rock;;evolution revolution;
105679;ã â â ã â â ¹ã â ã æ å½;rock;r b;big wave;
105680;the english beat;rock;ska;wha ppen;1981
105681;filet of soul;rock;funk;incommunicado;1998
105682;various artists;rock;;soul hits of the 70s;
105683;sons of angels;rock;hard rock;thrill of the feel;2000
105684;the busy signals;rock;;pretend hits;
105686;salt;rock;;delay me down and make me wah wah ;
105687;echobelly;rock;rock;on;1995
105688;john bottomley;rock;;blackberry;
105689;the beta band;rock;other;heroes to zeros;2004
105690;queen;rock;rock;rock in japan disc 1;1985
105691;lohmann ulf;rock;ambient;because before;2001
105692;alex fox;rock;latin;malaguena;1996
